camera_id,url_image,road,km,latitude,longitude
1385,http://infocar.dgt.es/etraffic/data/camaras/1385.jpg,Ma-1,12.6,39.528994,2.5355994
1386,http://infocar.dgt.es/etraffic/data/camaras/1386.jpg,Ma-1,9.7,39.5365,2.56617
1387,http://infocar.dgt.es/etraffic/data/camaras/1387.jpg,Ma-1,8.6,39.545609,2.575725
1388,http://infocar.dgt.es/etraffic/data/camaras/1388.jpg,Ma-1,6.9,39.55533,2.58867
1389,http://infocar.dgt.es/etraffic/data/camaras/1389.jpg,Ma-1,4.0,39.55117,2.61767
1390,http://infocar.dgt.es/etraffic/data/camaras/1390.jpg,Ma-1110,4.3,39.605907,2.647855
1391,http://infocar.dgt.es/etraffic/data/camaras/1391.jpg,Ma-1110,6.45,39.6245,2.64767
1392,http://infocar.dgt.es/etraffic/data/camaras/1392.jpg,Ma-1110,7.4,39.633745,2.651127
1393,http://infocar.dgt.es/etraffic/data/camaras/1393.jpg,Ma-13,4.1,39.61517,2.69983
1394,http://infocar.dgt.es/etraffic/data/camaras/1394.jpg,Ma-13,8.0,39.62967,2.737
1395,http://infocar.dgt.es/etraffic/data/camaras/1395.jpg,Ma-13,12.0,39.64,2.78
1396,http://infocar.dgt.es/etraffic/data/camaras/1396.jpg,Ma-13,17.0,39.67017,2.82567
1397,http://infocar.dgt.es/etraffic/data/camaras/1397.jpg,Ma-13,25.0,39.70433,2.9005
1398,http://infocar.dgt.es/etraffic/data/camaras/1398.jpg,Ma-19,4.2,39.56317,2.6895
1399,http://infocar.dgt.es/etraffic/data/camaras/1399.jpg,Ma-19,5.0,39.557753,2.699375
1400,http://infocar.dgt.es/etraffic/data/camaras/1400.jpg,Ma-19,7.5,39.5415,2.71383
1401,http://infocar.dgt.es/etraffic/data/camaras/1401.jpg,Ma-19,9.6,39.534,2.73533
1402,http://infocar.dgt.es/etraffic/data/camaras/1402.jpg,Ma-19,11.7,39.52483,2.75467
1403,http://infocar.dgt.es/etraffic/data/camaras/1403.jpg,Ma-19,13.0,39.516,2.7635
1404,http://infocar.dgt.es/etraffic/data/camaras/1404.jpg,A-7,978.0,36.732469,-4.353358
1405,http://infocar.dgt.es/etraffic/data/camaras/1405.jpg,A-7,973.2,36.724311,-4.309614
1406,http://infocar.dgt.es/etraffic/data/camaras/1406.jpg,A-7,971.1,36.725011,-4.284744
1407,http://infocar.dgt.es/etraffic/data/camaras/1407.jpg,A-7,970.1,36.72505,-4.275269
1408,http://infocar.dgt.es/etraffic/data/camaras/1408.jpg,A-7,968.0,36.724972,-4.251722
1409,http://infocar.dgt.es/etraffic/data/camaras/1409.jpg,A-7,966.2,36.7209,-4.237467
1410,http://infocar.dgt.es/etraffic/data/camaras/1410.jpg,A-7,960.8,36.745519,-4.179508
1411,http://infocar.dgt.es/etraffic/data/camaras/1411.jpg,A-7,957.7,36.746842,-4.147644
1412,http://infocar.dgt.es/etraffic/data/camaras/1412.jpg,A-7,954.0,36.755586,-4.112319
1413,http://infocar.dgt.es/etraffic/data/camaras/1413.jpg,A-356R1,1.11,36.749992,-4.098006
1414,http://infocar.dgt.es/etraffic/data/camaras/1414.jpg,A-7,951.4,36.760167,-4.081544
1415,http://infocar.dgt.es/etraffic/data/camaras/1415.jpg,A-7,948.5,36.760358,-4.051547
1416,http://infocar.dgt.es/etraffic/data/camaras/1416.jpg,A-7,939.5,36.751472,-3.961719
1417,http://infocar.dgt.es/etraffic/data/camaras/1417.jpg,A-7,933.0,36.763439,-3.888089
1418,http://infocar.dgt.es/etraffic/data/camaras/1418.jpg,A-7,929.5,36.762767,-3.853725
1419,http://infocar.dgt.es/etraffic/data/camaras/1419.jpg,A-7,927.2,36.759472,-3.829264
1420,http://infocar.dgt.es/etraffic/data/camaras/1420.jpg,A-7,919.75,36.752344,-3.751917
1433,http://infocar.dgt.es/etraffic/data/camaras/1433.jpg,A-66,790.2,37.572336,-6.10633
1436,http://infocar.dgt.es/etraffic/data/camaras/1436.jpg,A-66,783.8,37.621274,-6.131296
1447,http://infocar.dgt.es/etraffic/data/camaras/1447.jpg,Z-40,17.3,41.64319,-0.83128
1448,http://infocar.dgt.es/etraffic/data/camaras/1448.jpg,Z-40,22.83,41.61011,-0.87437
1449,http://infocar.dgt.es/etraffic/data/camaras/1449.jpg,Z-40,25.36,41.60618,-0.90143
1450,http://infocar.dgt.es/etraffic/data/camaras/1450.jpg,Z-40,30.0,41.61927,-0.94935
1451,http://infocar.dgt.es/etraffic/data/camaras/1451.jpg,A-6,19.4,40.500577,-3.872955
1452,http://infocar.dgt.es/etraffic/data/camaras/1452.jpg,A-5,48.8,40.177527,-4.147793
1453,http://infocar.dgt.es/etraffic/data/camaras/1453.jpg,A-5,52.0,40.158478,-4.172461
1454,http://infocar.dgt.es/etraffic/data/camaras/1454.jpg,A-5,65.8,40.114054,-4.307918
1455,http://infocar.dgt.es/etraffic/data/camaras/1455.jpg,A-5,92.6,40.01513,-4.572912
1459,http://infocar.dgt.es/etraffic/data/camaras/1459.jpg,A-6,586.09,43.274761,-8.402408
1460,http://infocar.dgt.es/etraffic/data/camaras/1460.jpg,A-6,469.66,42.906321,-7.299622
1461,http://infocar.dgt.es/etraffic/data/camaras/1461.jpg,A-52,116.92,42.037132,-7.02605
1462,http://infocar.dgt.es/etraffic/data/camaras/1462.jpg,A-52,150.68,41.949706,-7.345367
1463,http://infocar.dgt.es/etraffic/data/camaras/1463.jpg,A-52,217.53,42.24947,-7.864247
1464,http://infocar.dgt.es/etraffic/data/camaras/1464.jpg,A-31,225.7,38.35080278,-0.65363889
1466,http://infocar.dgt.es/etraffic/data/camaras/1466.jpg,A-70,30.7,38.29809444,-0.67365278
1467,http://infocar.dgt.es/etraffic/data/camaras/1467.jpg,A-23,6.3,39.69261944,-0.33432222
1468,http://infocar.dgt.es/etraffic/data/camaras/1468.jpg,A-23,16.88,39.7665,-0.38913611
1469,http://infocar.dgt.es/etraffic/data/camaras/1469.jpg,A-23,1.18,39.66904722,-0.28909722
1470,http://infocar.dgt.es/etraffic/data/camaras/1470.jpg,A-23,5.41,39.685675,-0.32966667
1471,http://infocar.dgt.es/etraffic/data/camaras/1471.jpg,V-21,11.0,39.53540833,-0.30873611
1472,http://infocar.dgt.es/etraffic/data/camaras/1472.jpg,V-21,0.15,39.62945278,-0.30032222
1473,http://infocar.dgt.es/etraffic/data/camaras/1473.jpg,V-30,7.6,39.458275,-0.41580278
1474,http://infocar.dgt.es/etraffic/data/camaras/1474.jpg,V-30,2.7,39.43675833,-0.3701
1475,http://infocar.dgt.es/etraffic/data/camaras/1475.jpg,A-7,354.006,39.34973889,-0.43031944
1476,http://infocar.dgt.es/etraffic/data/camaras/1476.jpg,A-7,365.05,39.25818889,-0.46203333
1477,http://infocar.dgt.es/etraffic/data/camaras/1477.jpg,A-35,27.0,38.88298611,-0.74478333
1478,http://infocar.dgt.es/etraffic/data/camaras/1478.jpg,AP-53,2.1,42.837953,-8.527507
1479,http://infocar.dgt.es/etraffic/data/camaras/1479.jpg,A-5,111.5,40.0127,-4.7793
1491,http://infocar.dgt.es/etraffic/data/camaras/1491.jpg,A-381,71.3,36.2545,-5.581017
1493,http://infocar.dgt.es/etraffic/data/camaras/1493.jpg,A-381,74.0,36.232183,-5.5747
1509,http://infocar.dgt.es/etraffic/data/camaras/1509.jpg,A-231,123.125,42.4036,-4.1797
1510,http://infocar.dgt.es/etraffic/data/camaras/1510.jpg,A-231,143.95,42.3784,-3.936
1511,http://infocar.dgt.es/etraffic/data/camaras/1511.jpg,A-231,156.6,42.3513,-3.7956
1512,http://infocar.dgt.es/etraffic/data/camaras/1512.jpg,A-231,135.025,42.4017,-4.0385
1513,http://infocar.dgt.es/etraffic/data/camaras/1513.jpg,A-62,21.6,42.2734,-3.8971
1515,http://infocar.dgt.es/etraffic/data/camaras/1515.jpg,A-67,169.775,43.2708,-4.0748
1516,http://infocar.dgt.es/etraffic/data/camaras/1516.jpg,A-67,176.975,43.3247,-4.0552
1517,http://infocar.dgt.es/etraffic/data/camaras/1517.jpg,A-8,142.7,43.3598,-3.1857
1518,http://infocar.dgt.es/etraffic/data/camaras/1518.jpg,A-8,147.95,43.3688,-3.2211
1519,http://infocar.dgt.es/etraffic/data/camaras/1519.jpg,A-8,163.925,43.3892,-3.3602
1520,http://infocar.dgt.es/etraffic/data/camaras/1520.jpg,A-8,170.075,43.4048,-3.4152
1521,http://infocar.dgt.es/etraffic/data/camaras/1521.jpg,A-8,200.0,43.3886,-3.7423
1522,http://infocar.dgt.es/etraffic/data/camaras/1522.jpg,A-8,178.8,43.4093,-3.4989
1523,http://infocar.dgt.es/etraffic/data/camaras/1523.jpg,A-8,182.6,43.4138,-3.543
1524,http://infocar.dgt.es/etraffic/data/camaras/1524.jpg,A-8,189.1,43.4073,-3.6162
1525,http://infocar.dgt.es/etraffic/data/camaras/1525.jpg,A-8,173.65,43.3892,-3.449
1526,http://infocar.dgt.es/etraffic/data/camaras/1526.jpg,A-8,228.26,43.3473,-4.0284
1527,http://infocar.dgt.es/etraffic/data/camaras/1527.jpg,A-8,232.275,43.3558,-4.066
1528,http://infocar.dgt.es/etraffic/data/camaras/1528.jpg,A-8,244.415,43.3258,-4.1966
1529,http://infocar.dgt.es/etraffic/data/camaras/1529.jpg,A-8,253.8,43.328,-4.3028
1530,http://infocar.dgt.es/etraffic/data/camaras/1530.jpg,A-8,258.47,43.3413,-4.3526
1531,http://infocar.dgt.es/etraffic/data/camaras/1531.jpg,A-8,262.8,43.3608,-4.3953
1532,http://infocar.dgt.es/etraffic/data/camaras/1532.jpg,A-8,267.215,43.3689,-4.443
1533,http://infocar.dgt.es/etraffic/data/camaras/1533.jpg,A-8,379.4,43.516,-5.6563
1534,http://infocar.dgt.es/etraffic/data/camaras/1534.jpg,A-8,383.05,43.5191,-5.6979
1535,http://infocar.dgt.es/etraffic/data/camaras/1535.jpg,A-8,389.4,43.503,-5.7617
1536,http://infocar.dgt.es/etraffic/data/camaras/1536.jpg,A-8,408.7,43.5306,-5.9496
1537,http://infocar.dgt.es/etraffic/data/camaras/1537.jpg,A-8,411.26,43.5473,-5.9717
1538,http://infocar.dgt.es/etraffic/data/camaras/1538.jpg,A-8,413.6,43.548,-5.9996
1539,http://infocar.dgt.es/etraffic/data/camaras/1539.jpg,A-8,417.212,43.542,-6.0406
1540,http://infocar.dgt.es/etraffic/data/camaras/1540.jpg,N-1,278.2,42.5357,-3.3186
1541,http://infocar.dgt.es/etraffic/data/camaras/1541.jpg,N-1,302.1,42.6275,-3.1131
1542,http://infocar.dgt.es/etraffic/data/camaras/1542.jpg,N-1,310.03,42.6611,-3.0447
1543,http://infocar.dgt.es/etraffic/data/camaras/1543.jpg,A-231,84.9,42.3495,-4.623
1545,http://infocar.dgt.es/etraffic/data/camaras/1545.jpg,A-52,178.09,42.01011,-7.57764
1546,http://infocar.dgt.es/etraffic/data/camaras/1546.jpg,MA-20,3.741,36.670197,-4.467269
1547,http://infocar.dgt.es/etraffic/data/camaras/1547.jpg,A-355,37.94,36.5239,-4.88138
1548,http://infocar.dgt.es/etraffic/data/camaras/1548.jpg,A-355,39.32,36.5191,-4.88003
1549,http://infocar.dgt.es/etraffic/data/camaras/1549.jpg,A-92,246.84,37.23,-3.594361
1550,http://infocar.dgt.es/etraffic/data/camaras/1550.jpg,A-92,249.1,37.232917,-3.56975
1551,http://infocar.dgt.es/etraffic/data/camaras/1551.jpg,A-92,252.13,37.224679,-3.538417
1552,http://infocar.dgt.es/etraffic/data/camaras/1552.jpg,A-92,253.02,37.227389,-3.529139
1553,http://infocar.dgt.es/etraffic/data/camaras/1553.jpg,A-92,255.3,37.228083,-3.503778
1554,http://infocar.dgt.es/etraffic/data/camaras/1554.jpg,A-92,260.052,37.258972,-3.472278
1555,http://infocar.dgt.es/etraffic/data/camaras/1555.jpg,A-92,261.35,37.269028,-3.465056
1556,http://infocar.dgt.es/etraffic/data/camaras/1556.jpg,A-92,266.46,37.300278,-3.432361
1558,http://infocar.dgt.es/etraffic/data/camaras/1558.jpg,A-92,269.0,37.312083,-3.407917
1559,http://infocar.dgt.es/etraffic/data/camaras/1559.jpg,A-92,274.45,37.313583,-3.352528
1560,http://infocar.dgt.es/etraffic/data/camaras/1560.jpg,A-92,281.95,37.321389,-3.269417
1561,http://infocar.dgt.es/etraffic/data/camaras/1561.jpg,A-92,292.4,37.320917,-3.159222
1562,http://infocar.dgt.es/etraffic/data/camaras/1562.jpg,A-92,295.98,37.321056,-3.118972
1563,http://infocar.dgt.es/etraffic/data/camaras/1563.jpg,A-92,307.7,37.229139,-3.082472
1564,http://infocar.dgt.es/etraffic/data/camaras/1564.jpg,A-92,312.45,37.205583,-3.042139
1565,http://infocar.dgt.es/etraffic/data/camaras/1565.jpg,A-92,319.95,37.188833,-2.960583
1566,http://infocar.dgt.es/etraffic/data/camaras/1566.jpg,A-92,356.45,37.117639,-2.591833
1568,http://infocar.dgt.es/etraffic/data/camaras/1568.jpg,A-92,362.184,37.111556,-2.529528
1569,http://infocar.dgt.es/etraffic/data/camaras/1569.jpg,A-92,187.83,37.16383,-4.185238
1570,http://infocar.dgt.es/etraffic/data/camaras/1570.jpg,A-92,193.5,37.161886,-4.125576
1571,http://infocar.dgt.es/etraffic/data/camaras/1571.jpg,A-1000,0.0,36.872136,-2.444417
1572,http://infocar.dgt.es/etraffic/data/camaras/1572.jpg,AL-12,3.7,36.844308,-2.421064
1573,http://infocar.dgt.es/etraffic/data/camaras/1573.jpg,AL-3115,8.35,36.812928,-2.234028
1574,http://infocar.dgt.es/etraffic/data/camaras/1574.jpg,AL-3115,13.25,36.780228,-2.235086
1575,http://infocar.dgt.es/etraffic/data/camaras/1575.jpg,A-23,341.8,42.0345,-0.57362
1576,http://infocar.dgt.es/etraffic/data/camaras/1576.jpg,A-23,355.89,42.11546,-0.44287
1577,http://infocar.dgt.es/etraffic/data/camaras/1577.jpg,A-23,372.45,42.24632,-0.44662
1578,http://infocar.dgt.es/etraffic/data/camaras/1578.jpg,N-330,658.0,42.67522,-0.53977
1579,http://infocar.dgt.es/etraffic/data/camaras/1579.jpg,N-232,217.2,41.54461,-0.69583
1580,http://infocar.dgt.es/etraffic/data/camaras/1580.jpg,V-23,1.0,39.63475833,-0.29559722
1583,http://infocar.dgt.es/etraffic/data/camaras/1583.jpg,A-6,549.13,43.213425,-8.050658
1596,http://infocar.dgt.es/etraffic/data/camaras/1596.jpg,H-30,11.6,37.269153,-6.917172
1599,http://infocar.dgt.es/etraffic/data/camaras/1599.jpg,H-30,15.9,37.241064,-6.94464
1600,http://infocar.dgt.es/etraffic/data/camaras/1600.jpg,A-7,400.4,38.98404167,-0.577375
1601,http://infocar.dgt.es/etraffic/data/camaras/1601.jpg,A-7,402.5,38.97079444,-0.56454167
1602,http://infocar.dgt.es/etraffic/data/camaras/1602.jpg,N-238,8.5,40.554475,0.43178611
1603,http://infocar.dgt.es/etraffic/data/camaras/1603.jpg,V-31,8.5,39.40139722,-0.38631389
1604,http://infocar.dgt.es/etraffic/data/camaras/1604.jpg,V-31,9.8,39.41150556,-0.37952778
1606,http://infocar.dgt.es/etraffic/data/camaras/1606.jpg,A-7,410.0,38.91047778,-0.57578056
1607,http://infocar.dgt.es/etraffic/data/camaras/1607.jpg,V-31,11.2,39.42320833,-0.37383611
1608,http://infocar.dgt.es/etraffic/data/camaras/1608.jpg,A-7,412.95,38.88488889,-0.57835
1609,http://infocar.dgt.es/etraffic/data/camaras/1609.jpg,A-7,415.3,38.86209444,-0.57335278
1610,http://infocar.dgt.es/etraffic/data/camaras/1610.jpg,A-7,418.9,38.83384167,-0.56350833
1612,http://infocar.dgt.es/etraffic/data/camaras/1612.jpg,A-7,423.3,38.83088333,-0.51458056
1613,http://infocar.dgt.es/etraffic/data/camaras/1613.jpg,A-7,509.525,38.32373333,-0.664025
1614,http://infocar.dgt.es/etraffic/data/camaras/1614.jpg,A-7,559.3,38.07590556,-1.09036667
1616,http://infocar.dgt.es/etraffic/data/camaras/1616.jpg,A-6,330.1,42.4767,-6.0942
1617,http://infocar.dgt.es/etraffic/data/camaras/1617.jpg,A-6,347.95,42.5797,-6.2149
1618,http://infocar.dgt.es/etraffic/data/camaras/1618.jpg,A-6,362.55,42.6065,-6.3536
1619,http://infocar.dgt.es/etraffic/data/camaras/1619.jpg,A-6,378.25,42.5929,-6.5145
1620,http://infocar.dgt.es/etraffic/data/camaras/1620.jpg,A-6,388.5,42.5817,-6.6075
1621,http://infocar.dgt.es/etraffic/data/camaras/1621.jpg,A-6,400.65,42.5704,-6.7431
1635,http://infocar.dgt.es/etraffic/data/camaras/1635.jpg,CV-33,0.5,39.38908333,-0.40311667
1636,http://infocar.dgt.es/etraffic/data/camaras/1636.jpg,CV-33,3.0,39.40148056,-0.42355556
1637,http://infocar.dgt.es/etraffic/data/camaras/1637.jpg,CV-33,6.0,39.42101667,-0.44658056
1638,http://infocar.dgt.es/etraffic/data/camaras/1638.jpg,CV-36,2.2,39.44062222,-0.42755
1639,http://infocar.dgt.es/etraffic/data/camaras/1639.jpg,CV-36,3.5,39.44002222,-0.44230556
1640,http://infocar.dgt.es/etraffic/data/camaras/1640.jpg,CV-36,6.5,39.446475,-0.47419444
1641,http://infocar.dgt.es/etraffic/data/camaras/1641.jpg,CV-36,8.0,39.44409722,-0.49106944
1642,http://infocar.dgt.es/etraffic/data/camaras/1642.jpg,CV-36,10.2,39.44364444,-0.51603056
1643,http://infocar.dgt.es/etraffic/data/camaras/1643.jpg,CV-36,12.0,39.439925,-0.5362
1645,http://infocar.dgt.es/etraffic/data/camaras/1645.jpg,CV-410,3.9,39.46973611,-0.47579444
1654,http://infocar.dgt.es/etraffic/data/camaras/1654.jpg,Ma-13,19.4,39.680022,2.849034
1657,http://infocar.dgt.es/etraffic/data/camaras/1657.jpg,Ma-20,6.15,39.591624555775844,2.6384685828980126
1658,http://infocar.dgt.es/etraffic/data/camaras/1658.jpg,EX-A1,0.651,39.875556,-5.590833
1659,http://infocar.dgt.es/etraffic/data/camaras/1659.jpg,EX-A1,9.55,39.898889,-5.6875
1660,http://infocar.dgt.es/etraffic/data/camaras/1660.jpg,EX-A1,16.3,39.919444,-5.761111
1661,http://infocar.dgt.es/etraffic/data/camaras/1661.jpg,EX-A1,46.25,39.972222,-6.094167
1662,http://infocar.dgt.es/etraffic/data/camaras/1662.jpg,EX-A1,62.05,39.985,-6.2725
1663,http://infocar.dgt.es/etraffic/data/camaras/1663.jpg,EX-A1,58.18,39.976389,-6.228889
1664,http://infocar.dgt.es/etraffic/data/camaras/1664.jpg,EX-A1,51.31,39.98,-6.151667
1665,http://infocar.dgt.es/etraffic/data/camaras/1665.jpg,A-62,139.65,41.5601,-4.8688
1666,http://infocar.dgt.es/etraffic/data/camaras/1666.jpg,A-62,146.975,41.5191,-4.9365
1667,http://infocar.dgt.es/etraffic/data/camaras/1667.jpg,A-1,109.4,41.278,-3.6041
1668,http://infocar.dgt.es/etraffic/data/camaras/1668.jpg,A-1,202.5,42.0235,-3.7682
1669,http://infocar.dgt.es/etraffic/data/camaras/1669.jpg,A-6,141.1,41.1777,-4.8058
1670,http://infocar.dgt.es/etraffic/data/camaras/1670.jpg,A-6,224.0,41.7803,-5.3187
1673,http://infocar.dgt.es/etraffic/data/camaras/1673.jpg,A-4,10.7,40.330579,-3.685665
1674,http://infocar.dgt.es/etraffic/data/camaras/1674.jpg,A-4,15.39,40.289761,-3.690831
1675,http://infocar.dgt.es/etraffic/data/camaras/1675.jpg,A-4,17.85,40.268089,-3.690925
1676,http://infocar.dgt.es/etraffic/data/camaras/1676.jpg,A-4,18.85,40.257709,-3.69004
1677,http://infocar.dgt.es/etraffic/data/camaras/1677.jpg,A-4,22.05,40.229797,-3.689566
1678,http://infocar.dgt.es/etraffic/data/camaras/1678.jpg,A-4,24.3,40.21036,-3.681889
1679,http://infocar.dgt.es/etraffic/data/camaras/1679.jpg,A-4,28.04,40.178689,-3.66865
1680,http://infocar.dgt.es/etraffic/data/camaras/1680.jpg,A-4,29.0,40.169558,-3.665445
1681,http://infocar.dgt.es/etraffic/data/camaras/1681.jpg,A-4,32.7,40.136874,-3.658128
1682,http://infocar.dgt.es/etraffic/data/camaras/1682.jpg,A-4,33.71,40.12821944,-3.656275
1683,http://infocar.dgt.es/etraffic/data/camaras/1683.jpg,A-4,37.0,40.103739,-3.6433
1684,http://infocar.dgt.es/etraffic/data/camaras/1684.jpg,A-4,38.6,40.09176111,-3.633472222
1685,http://infocar.dgt.es/etraffic/data/camaras/1685.jpg,A-4,40.4,40.07642,-3.639642
1687,http://infocar.dgt.es/etraffic/data/camaras/1687.jpg,A-4,43.03,40.05535278,-3.652833333
1688,http://infocar.dgt.es/etraffic/data/camaras/1688.jpg,A-4,46.1,40.03078056,-3.658302778
1689,http://infocar.dgt.es/etraffic/data/camaras/1689.jpg,A-4,47.9,40.02024444,-3.643191667
1690,http://infocar.dgt.es/etraffic/data/camaras/1690.jpg,A-4,50.6,40.01423,-3.632394
1691,http://infocar.dgt.es/etraffic/data/camaras/1691.jpg,A-4,52.5,39.995573,-3.602435
1692,http://infocar.dgt.es/etraffic/data/camaras/1692.jpg,A-4,53.83,39.984599,-3.58136
1693,http://infocar.dgt.es/etraffic/data/camaras/1693.jpg,A-4,55.3,39.97738056,-3.567025
1694,http://infocar.dgt.es/etraffic/data/camaras/1694.jpg,A-4,56.35,39.973048,-3.556019
1695,http://infocar.dgt.es/etraffic/data/camaras/1695.jpg,A-4,58.2,39.96500833,-3.537602778
1696,http://infocar.dgt.es/etraffic/data/camaras/1696.jpg,A-4,59.61,39.957268,-3.525971
1697,http://infocar.dgt.es/etraffic/data/camaras/1697.jpg,A-4,63.95,39.938428,-3.48969
1698,http://infocar.dgt.es/etraffic/data/camaras/1698.jpg,A-4,64.9,39.928821,-3.483883
1700,http://infocar.dgt.es/etraffic/data/camaras/1700.jpg,A-31,184.6,38.628328,-0.857684
1701,http://infocar.dgt.es/etraffic/data/camaras/1701.jpg,A-70,17.6,38.339678,-0.544252
160006,http://infocar.dgt.es/etraffic/data/camaras/160006.jpg,A-8,546.95,43.3841,-7.3702
160013,http://infocar.dgt.es/etraffic/data/camaras/160013.jpg,A-62,184.1,41.3021,-5.2296
160014,http://infocar.dgt.es/etraffic/data/camaras/160014.jpg,A-62,205.9,41.166,-5.4027
160015,http://infocar.dgt.es/etraffic/data/camaras/160015.jpg,A-62,214.0,41.137,-5.4876
160016,http://infocar.dgt.es/etraffic/data/camaras/160016.jpg,A-62,224.9,41.0564,-5.5434
160017,http://infocar.dgt.es/etraffic/data/camaras/160017.jpg,A-62,203.2,41.174,-5.3743
160018,http://infocar.dgt.es/etraffic/data/camaras/160018.jpg,A-62,219.2,41.0925,-5.5032
160019,http://infocar.dgt.es/etraffic/data/camaras/160019.jpg,A-62,177.3,41.3454,-5.1767
160020,http://infocar.dgt.es/etraffic/data/camaras/160020.jpg,A-62,180.9,41.321,-5.2033
160021,http://infocar.dgt.es/etraffic/data/camaras/160021.jpg,A-62,228.9,41.0281,-5.5734
160022,http://infocar.dgt.es/etraffic/data/camaras/160022.jpg,A-62,230.85,41.0135,-5.5867
160023,http://infocar.dgt.es/etraffic/data/camaras/160023.jpg,A-3,77.3,40.030915,-3.039694
160044,http://infocar.dgt.es/etraffic/data/camaras/160044.jpg,A-8,552.2,43.3791,-7.4294
160049,http://infocar.dgt.es/etraffic/data/camaras/160049.jpg,A-8,548.6,43.3765,-7.3875
160050,http://infocar.dgt.es/etraffic/data/camaras/160050.jpg,A-8,544.4,43.3883,-7.3419
160051,http://infocar.dgt.es/etraffic/data/camaras/160051.jpg,A-8,540.4,43.421,-7.3411
160052,http://infocar.dgt.es/etraffic/data/camaras/160052.jpg,A-8,546.9,43.3841,-7.3692
160139,http://infocar.dgt.es/etraffic/data/camaras/160139.jpg,AG-55,0.0,43.349,-8.420167
160140,http://infocar.dgt.es/etraffic/data/camaras/160140.jpg,AG-55,0.95,43.344972,-8.43275
160141,http://infocar.dgt.es/etraffic/data/camaras/160141.jpg,AG-55,0.95,43.34487,-8.432325
160142,http://infocar.dgt.es/etraffic/data/camaras/160142.jpg,AG-55,3.51,43.342694,-8.44425
160143,http://infocar.dgt.es/etraffic/data/camaras/160143.jpg,AG-55,12.16,43.289361,-8.503667
160144,http://infocar.dgt.es/etraffic/data/camaras/160144.jpg,AG-55,16.41,43.267583,-8.53825
160145,http://infocar.dgt.es/etraffic/data/camaras/160145.jpg,AG-55,23.27,43.255,-8.612083
160146,http://infocar.dgt.es/etraffic/data/camaras/160146.jpg,AG-55,29.4,43.246944,-8.678472
160147,http://infocar.dgt.es/etraffic/data/camaras/160147.jpg,AG-55,33.275,43.222333,-8.705583
160148,http://infocar.dgt.es/etraffic/data/camaras/160148.jpg,A-8,575.825,43.3183245732903,-7.6928544044494
160149,http://infocar.dgt.es/etraffic/data/camaras/160149.jpg,AG-64,0.1,43.522217,-8.219381
160150,http://infocar.dgt.es/etraffic/data/camaras/160150.jpg,AG-64,2.66,43.53584,-8.19608
160151,http://infocar.dgt.es/etraffic/data/camaras/160151.jpg,AG-64,12.6,43.52545,-8.087922
160152,http://infocar.dgt.es/etraffic/data/camaras/160152.jpg,AG-64,16.5,43.511092,-8.049208
160153,http://infocar.dgt.es/etraffic/data/camaras/160153.jpg,AG-64,18.4,43.4989,-8.035256
160154,http://infocar.dgt.es/etraffic/data/camaras/160154.jpg,AG-64,26.5,43.477478,-7.942711
160155,http://infocar.dgt.es/etraffic/data/camaras/160155.jpg,AG-64,31.05,43.450547,-7.903514
160156,http://infocar.dgt.es/etraffic/data/camaras/160156.jpg,AG-64,36.8,43.417161,-7.851556
160157,http://infocar.dgt.es/etraffic/data/camaras/160157.jpg,AG-64,42.7,43.400581,-7.783322
160804,http://infocar.dgt.es/etraffic/data/camaras/160804.jpg,A-4,412.1,37.801775,-4.806658
161040,http://infocar.dgt.es/etraffic/data/camaras/161040.jpg,M-601,15.6,40.7548841,-4.0209462
161041,http://infocar.dgt.es/etraffic/data/camaras/161041.jpg,M-601,18.5,40.775845,-4.00574
161042,http://infocar.dgt.es/etraffic/data/camaras/161042.jpg,SG-615,6.7,40.8231802,-3.9626445
162584,http://infocar.dgt.es/etraffic/data/camaras/162584.jpg,AC-14,0.65,43.344843,-8.415973
162585,http://infocar.dgt.es/etraffic/data/camaras/162585.jpg,AC-14,1.46,43.33841,-8.4230134
162586,http://infocar.dgt.es/etraffic/data/camaras/162586.jpg,AC-14,2.47,43.33013,-8.42409
162587,http://infocar.dgt.es/etraffic/data/camaras/162587.jpg,AC-14,3.83,43.324461,-8.411125
162889,http://infocar.dgt.es/etraffic/data/camaras/162889.jpg,N-351,6.9,36.1563241,-5.3516914
163276,http://infocar.dgt.es/etraffic/data/camaras/163276.jpg,A-8,377.55,43.5225,-5.6381
163277,http://infocar.dgt.es/etraffic/data/camaras/163277.jpg,A-8,356.26,43.4878,-5.4472
163278,http://infocar.dgt.es/etraffic/data/camaras/163278.jpg,A-8,352.85,43.4996,-5.4136
163280,http://infocar.dgt.es/etraffic/data/camaras/163280.jpg,A-8,360.55,43.4645,-5.4883
163994,http://infocar.dgt.es/etraffic/data/camaras/163994.jpg,M-601,12.5,40.734271,-4.021549
163995,http://infocar.dgt.es/etraffic/data/camaras/163995.jpg,CL-601,10.8,40.873412,-4.021394
163996,http://infocar.dgt.es/etraffic/data/camaras/163996.jpg,CL-601,24.0,40.788689,-4.003786
164075,http://infocar.dgt.es/etraffic/data/camaras/164075.jpg,AC-14,5.9,43.307864,-8.403962
164076,http://infocar.dgt.es/etraffic/data/camaras/164076.jpg,DP-0512,0.9,43.335745,-8.418059
